Name,Year,Count
Cecil,1958,1033
Cecil,1959,1035
Cecil,1960,978
Cecil,1961,987
Cecil,1962,904
Cecil,1963,829
Cecil,1964,744
Cecil,1965,738
Cecil,1966,690
Cecil,1967,553
Cecil,1968,572
Cecil,1969,562
Cecil,1970,573
Cecil,1971,548
Cecil,1972,485
Cecil,1973,420
Cecil,1974,431
Cecil,1975,353
Cecil,1976,351
Cecil,1977,380
Cecil,1978,359
Cecil,1979,355
Cecil,1980,420
Cecil,1981,328
Cecil,1982,305
Cecil,1983,318
Cecil,1984,307
Cecil,1985,273
Cecil,1986,285
Cecil,1987,257
Cecil,1988,278
Cecil,1989,249
Cecil,1990,236
Cecil,1991,217
Cecil,1992,194
Cecil,1993,205
Cecil,1994,169
Cecil,1995,151
Cecil,1996,154
Cecil,1997,135
Cecil,1998,132
Cecil,1999,133
Cecil,2000,130
Cecil,2001,127
Cecil,2002,106
Cecil,2003,109
Cecil,2004,105
Cecil,2005,108
Cecil,2006,107
Cecil,2007,111
Cecil,2008,122
Cecil,2009,88
Cecil,2010,78
Cecil,2011,91
Cecil,2012,97
Cecil,2013,114
Cecil,2014,97
Cecilia,1880,44
Cecilia,1881,39
Cecilia,1882,37
Cecilia,1883,39
Cecilia,1884,63
Cecilia,1885,71
Cecilia,1886,68
Cecilia,1887,83
Cecilia,1888,97
Cecilia,1889,89
Cecilia,1890,91
Cecilia,1891,121
Cecilia,1892,138
Cecilia,1893,126
Cecilia,1894,144
Cecilia,1895,138
Cecilia,1896,168
Cecilia,1897,160
Cecilia,1898,213
Cecilia,1899,205
Cecilia,1900,249
Cecilia,1901,196
Cecilia,1902,195
Cecilia,1903,218
Cecilia,1904,250
Cecilia,1905,237
Cecilia,1906,219
Cecilia,1907,234
Cecilia,1908,263
Cecilia,1909,257
Cecilia,1910,287
Cecilia,1911,342
Cecilia,1912,453
Cecilia,1913,485
Cecilia,1914,525
Cecilia,1915,723
Cecilia,1916,685
Cecilia,1917,704
Cecilia,1918,755
Cecilia,1919,746
Cecilia,1920,757
Cecilia,1921,761
Cecilia,1922,734
Cecilia,1923,741
Cecilia,1924,768
Cecilia,1925,705
Cecilia,1926,722
Cecilia,1927,654
Cecilia,1928,569
Cecilia,1929,501
Cecilia,1930,570
Cecilia,1931,460
Cecilia,1932,469
Cecilia,1933,431
Cecilia,1934,438
Cecilia,1935,487
Cecilia,1936,506
Cecilia,1937,560
Cecilia,1938,549
Cecilia,1939,562
Cecilia,1940,628
Cecilia,1941,676
Cecilia,1942,830
Cecilia,1943,842
Cecilia,1944,710
Cecilia,1945,657
Cecilia,1946,802
Cecilia,1947,972
Cecilia,1948,961
Cecilia,1949,944
Cecilia,1950,919
Cecilia,1951,956
Cecilia,1952,983
Cecilia,1953,1038
Cecilia,1954,986
Cecilia,1955,1003
Cecilia,1956,995
Cecilia,1957,1057
Cecilia,1958,1002
Cecilia,1959,1044
Cecilia,1960,1036
Cecilia,1961,961
Cecilia,1962,1054
Cecilia,1963,869
Cecilia,1964,838
Cecilia,1965,734
Cecilia,1966,643
Cecilia,1967,622
Cecilia,1968,549
Cecilia,1969,543
Cecilia,1970,620
Cecilia,1971,606
Cecilia,1972,576
Cecilia,1973,508
Cecilia,1974,540
Cecilia,1975,511
Cecilia,1976,515
Cecilia,1977,521
Cecilia,1978,561
Cecilia,1979,641
Cecilia,1980,660
Cecilia,1981,690
Cecilia,1982,669
Cecilia,1983,644
Cecilia,1984,733
Cecilia,1985,663
Cecilia,1986,693
Cecilia,1987,755
Cecilia,1988,726
Cecilia,1989,820
Cecilia,1990,853
Cecilia,1991,972
Cecilia,1992,1027
Cecilia,1993,1004
Cecilia,1994,968
Cecilia,1995,1128
Cecilia,1996,1071
Cecilia,1997,961
Cecilia,1998,1060
Cecilia,1999,1102
Cecilia,2000,1135
Cecilia,2001,1164
Cecilia,2002,1170
Cecilia,2003,1161
Cecilia,2004,1182
Cecilia,2005,1187
Cecilia,2006,1243
Cecilia,2007,1242
Cecilia,2008,1258
Cecilia,2009,1232
Cecilia,2010,1199
Cecilia,2011,1314
Cecilia,2012,1461
Cecilia,2013,1432
Cecilia,2014,1623
Celeste,1881,14
Celeste,1882,9
Celeste,1883,9
Celeste,1884,15
Celeste,1885,16
Celeste,1886,18
Celeste,1887,20
Celeste,1888,27
Celeste,1889,11
Celeste,1890,20
Celeste,1891,22
Celeste,1892,27
Celeste,1893,27
Celeste,1894,26
Celeste,1895,32
Celeste,1896,30
Celeste,1897,36
Celeste,1898,42
Celeste,1899,33
Celeste,1900,50
Celeste,1901,38
Celeste,1902,33
Celeste,1903,36
Celeste,1904,36
Celeste,1905,50
Celeste,1906,50
Celeste,1907,49
Celeste,1908,41
Celeste,1909,47
Celeste,1910,72
Celeste,1911,61
Celeste,1912,90
Celeste,1913,88
Celeste,1914,98
Celeste,1915,133
Celeste,1916,162
Celeste,1917,156
Celeste,1918,161
Celeste,1919,142
Celeste,1920,150
Celeste,1921,160
Celeste,1922,108
Celeste,1923,146
Celeste,1924,135
Celeste,1925,144
Celeste,1926,113
Celeste,1927,109
Celeste,1928,131
Celeste,1929,117
Celeste,1930,97
Celeste,1931,96
Celeste,1932,123
Celeste,1933,105
Celeste,1934,124
Celeste,1935,98
Celeste,1936,96
Celeste,1937,136
Celeste,1938,120
Celeste,1939,109
Celeste,1940,140
Celeste,1941,159
Celeste,1942,156
Celeste,1943,166
Celeste,1944,147
Celeste,1945,171
Celeste,1946,218
Celeste,1947,306
Celeste,1948,297
Celeste,1949,407
Celeste,1950,532
Celeste,1951,598
Celeste,1952,626
Celeste,1953,636
Celeste,1954,622
Celeste,1955,710
Celeste,1956,726
Celeste,1957,699
Celeste,1958,781
Celeste,1959,750
Celeste,1960,763
Celeste,1961,854
Celeste,1962,803
Celeste,1963,789
Celeste,1964,690
Celeste,1965,660
Celeste,1966,649
Celeste,1967,623
Celeste,1968,557
Celeste,1969,591
Celeste,1970,594
Celeste,1971,661
Celeste,1972,552
Celeste,1973,599
Celeste,1974,581
Celeste,1975,523
Celeste,1976,546
Celeste,1977,471
Celeste,1978,489
Celeste,1979,525
Celeste,1980,582
Celeste,1981,599
Celeste,1982,598
Celeste,1983,524
Celeste,1984,508
Celeste,1985,510
Celeste,1986,481
Celeste,1987,473
Celeste,1988,458
Celeste,1989,592
Celeste,1990,653
Celeste,1991,692
Celeste,1992,671
Celeste,1993,732
Celeste,1994,1080
Celeste,1995,1147
Celeste,1996,1157
Celeste,1997,1251
Celeste,1998,1228
Celeste,1999,1205
Celeste,2000,1167
Celeste,2001,1093
Celeste,2002,1010
Celeste,2003,1034
Celeste,2004,1634
Celeste,2005,1202
Celeste,2006,1013
Celeste,2007,912
Celeste,2008,811
Celeste,2009,674
Celeste,2010,673
Celeste,2011,668
Celeste,2012,653
Celeste,2013,652
Celeste,2014,674
Celia,1880,90
Celia,1881,107
Celia,1882,126
Celia,1883,101
Celia,1884,122
Celia,1885,153
Celia,1886,147
Celia,1887,154
Celia,1888,196
Celia,1889,167
Celia,1890,204
Celia,1891,187
Celia,1892,222
Celia,1893,219
Celia,1894,254
Celia,1895,273
Celia,1896,258
Celia,1897,260
Celia,1898,265
Celia,1899,231
Celia,1900,316
Celia,1901,251
Celia,1902,285
Celia,1903,278
Celia,1904,293
Celia,1905,270
Celia,1906,289
Celia,1907,314
Celia,1908,351
Celia,1909,324
Celia,1910,402
Celia,1911,410
Celia,1912,519
Celia,1913,532
Celia,1914,692
Celia,1915,853
Celia,1916,810
Celia,1917,839
Celia,1918,791
Celia,1919,711
Celia,1920,726
Celia,1921,691
Celia,1922,678
Celia,1923,669
Celia,1924,662
Celia,1925,661
Celia,1926,606
Celia,1927,614
Celia,1928,550
Celia,1929,513
Celia,1930,567
Celia,1931,498
Celia,1932,392
Celia,1933,436
Celia,1934,449
Celia,1935,424
Celia,1936,419
Celia,1937,419
Celia,1938,413
Celia,1939,373
Celia,1940,381
Celia,1941,388
Celia,1942,407
Celia,1943,405
Celia,1944,428
Celia,1945,377
Celia,1946,400
Celia,1947,457
Celia,1948,489
Celia,1949,498
Celia,1950,508
Celia,1951,577
Celia,1952,639
Celia,1953,579
Celia,1954,549
Celia,1955,603
Celia,1956,558
Celia,1957,520
Celia,1958,530
Celia,1959,535
Celia,1960,541
Celia,1961,531
Celia,1962,553
Celia,1963,448
Celia,1964,376
Celia,1965,357
Celia,1966,301
Celia,1967,270
Celia,1968,265
Celia,1969,237
Celia,1970,357
Celia,1971,278
Celia,1972,222
Celia,1973,232
Celia,1974,235
Celia,1975,206
Celia,1976,211
Celia,1977,246
Celia,1978,218
Celia,1979,247
Celia,1980,281
Celia,1981,294
Celia,1982,257
Celia,1983,400
Celia,1984,506
Celia,1985,406
Celia,1986,358
Celia,1987,329
Celia,1988,342
Celia,1989,310
Celia,1990,391
Celia,1991,352
Celia,1992,342
Celia,1993,343
Celia,1994,303
Celia,1995,318
Celia,1996,336
Celia,1997,360
Celia,1998,384
Celia,1999,409
Celia,2000,408
Celia,2001,424
Celia,2002,388
Celia,2003,406
Celia,2004,406
Celia,2005,410
Celia,2006,406
Celia,2007,370
Celia,2008,390
Celia,2009,376
Celia,2010,375
Celia,2011,372
Celia,2012,375
Celia,2013,353
Celia,2014,353
Cesar,1915,5
Cesar,1916,13
Cesar,1917,7
Cesar,1918,6
Cesar,1919,9
Cesar,1920,11
Cesar,1921,9
Cesar,1922,10
Cesar,1923,15
Cesar,1924,15
Cesar,1925,17
Cesar,1926,13
Cesar,1927,16
Cesar,1928,16
Cesar,1929,16
Cesar,1930,19
Cesar,1931,23
Cesar,1932,14
Cesar,1933,15
Cesar,1934,14
Cesar,1935,16
Cesar,1936,20
Cesar,1937,16
Cesar,1938,25
Cesar,1939,20
Cesar,1940,13
Cesar,1941,24
Cesar,1942,25
Cesar,1943,26
Cesar,1944,27
Cesar,1945,26
Cesar,1946,39
Cesar,1947,42
Cesar,1948,53
Cesar,1949,57
Cesar,1950,53
Cesar,1951,49
Cesar,1952,63
Cesar,1953,70
Cesar,1954,74
Cesar,1955,91
Cesar,1956,99
Cesar,1957,116
Cesar,1958,126
Cesar,1959,124
Cesar,1960,151
Cesar,1961,153
Cesar,1962,164
Cesar,1963,170
Cesar,1964,212
Cesar,1965,226
Cesar,1966,211
Cesar,1967,248
Cesar,1968,270
Cesar,1969,354
Cesar,1970,423
Cesar,1971,439
Cesar,1972,493
Cesar,1973,560
Cesar,1974,680
Cesar,1975,683
Cesar,1976,726
Cesar,1977,683
Cesar,1978,738
Cesar,1979,773
Cesar,1980,831
Cesar,1981,925
Cesar,1982,863
Cesar,1983,796
Cesar,1984,867
Cesar,1985,904
Cesar,1986,894
Cesar,1987,847
Cesar,1988,1059
Cesar,1989,1252
Cesar,1990,1519
Cesar,1991,1526
Cesar,1992,1609
Cesar,1993,1873
Cesar,1994,1785
Cesar,1995,1896
Cesar,1996,1993
Cesar,1997,1792
Cesar,1998,2007
Cesar,1999,1938
Cesar,2000,2267
Cesar,2001,2384
Cesar,2002,2378
Cesar,2003,2364
Cesar,2004,2536
Cesar,2005,2530
Cesar,2006,2476
Cesar,2007,2431
Cesar,2008,2367
Cesar,2009,1919
Cesar,2010,1818
Cesar,2011,1610
Cesar,2012,1438
Cesar,2013,1353
Cesar,2014,1279
Chad,1914,11
Chad,1915,5
Chad,1917,13
Chad,1918,11
Chad,1919,10
Chad,1920,10
Chad,1921,8
Chad,1922,15
Chad,1923,10
Chad,1924,14
Chad,1925,10
Chad,1926,7
Chad,1927,10
Chad,1928,8
Chad,1929,11
Chad,1930,8
Chad,1931,13
Chad,1932,17
Chad,1933,10
Chad,1934,15
Chad,1935,22
Chad,1936,18
Chad,1937,15
Chad,1938,18
Chad,1939,21
Chad,1940,23
Chad,1941,26
Chad,1942,41
Chad,1943,39
Chad,1944,36
Chad,1945,40
Chad,1946,57
Chad,1947,78
Chad,1948,55
Chad,1949,56
Chad,1950,66
Chad,1951,95
Chad,1952,118
Chad,1953,151
Chad,1954,203
Chad,1955,235
Chad,1956,223
Chad,1957,250
Chad,1958,250
Chad,1959,247
Chad,1960,256
Chad,1961,364
Chad,1962,465
Chad,1963,651
Chad,1964,879
Chad,1965,1178
Chad,1966,2209
Chad,1967,2957
Chad,1968,2933
Chad,1969,4079
Chad,1970,6668
Chad,1971,12186
Chad,1972,13450
Chad,1973,12950
Chad,1974,12865
Chad,1975,12912
Chad,1976,11844
Chad,1977,10894
Chad,1978,10183
Chad,1979,10211
Chad,1980,10183
Chad,1981,8459
Chad,1982,7959
Chad,1983,7431
Chad,1984,7100
Chad,1985,6517
Chad,1986,6058
Chad,1987,5663
Chad,1988,5323
Chad,1989,4733
Chad,1990,4355
Chad,1991,3591
Chad,1992,3364
Chad,1993,3143
Chad,1994,2737
Chad,1995,2438
Chad,1996,2172
Chad,1997,1952
Chad,1998,1808
Chad,1999,1584
Chad,2000,1452
Chad,2001,1079
Chad,2002,928
Chad,2003,860
Chad,2004,834
Chad,2005,766
Chad,2006,798
Chad,2007,657
Chad,2008,612
Chad,2009,526
Chad,2010,461
Chad,2011,437
Chad,2012,434
Chad,2013,358
Chad,2014,344
Charlene,1888,5
Charlene,1892,6
Charlene,1895,7
Charlene,1896,9
Charlene,1898,12
Charlene,1899,6
Charlene,1900,6
Charlene,1901,6
Charlene,1902,8
Charlene,1903,6
Charlene,1904,13
Charlene,1905,13
Charlene,1906,11
Charlene,1907,19
Charlene,1908,29
Charlene,1909,28
Charlene,1910,32
Charlene,1911,40
Charlene,1912,61
Charlene,1913,75
Charlene,1914,89
Charlene,1915,133
Charlene,1916,169
Charlene,1917,203
Charlene,1918,248
Charlene,1919,233
Charlene,1920,294
Charlene,1921,318
Charlene,1922,332
Charlene,1923,389
Charlene,1924,449
Charlene,1925,587
Charlene,1926,581
Charlene,1927,834
Charlene,1928,854
Charlene,1929,932
Charlene,1930,987
Charlene,1931,1009
Charlene,1932,1123
Charlene,1933,1180
Charlene,1934,1352
Charlene,1935,1404
Charlene,1936,1491
Charlene,1937,1591
Charlene,1938,1679
Charlene,1939,1710
Charlene,1940,1692
Charlene,1941,2070
Charlene,1942,2324
Charlene,1943,2362
Charlene,1944,2443
Charlene,1945,2399
Charlene,1946,3048
Charlene,1947,3476
Charlene,1948,3490
Charlene,1949,3547
Charlene,1950,3446
Charlene,1951,3446
Charlene,1952,3554
Charlene,1953,3511
Charlene,1954,3249
Charlene,1955,3316
Charlene,1956,3287
Charlene,1957,3163
Charlene,1958,3072
Charlene,1959,2750
Charlene,1960,2908
Charlene,1961,2835
Charlene,1962,2573
Charlene,1963,2743
Charlene,1964,2815
Charlene,1965,2602
Charlene,1966,2198
Charlene,1967,2088
Charlene,1968,1946
Charlene,1969,2007
Charlene,1970,1990
Charlene,1971,1741
Charlene,1972,1469
Charlene,1973,1215
Charlene,1974,1075
Charlene,1975,1075
Charlene,1976,1087
Charlene,1977,1073
Charlene,1978,944
Charlene,1979,934
Charlene,1980,1069
Charlene,1981,1004
Charlene,1982,1063
Charlene,1983,962
Charlene,1984,942
Charlene,1985,900
Charlene,1986,795
Charlene,1987,804
Charlene,1988,714
Charlene,1989,709
Charlene,1990,665
Charlene,1991,531
Charlene,1992,473
Charlene,1993,427
Charlene,1994,407
Charlene,1995,308
Charlene,1996,290
Charlene,1997,307
Charlene,1998,251
Charlene,1999,208
Charlene,2000,191
Charlene,2001,168
Charlene,2002,169
Charlene,2003,165
Charlene,2004,202
Charlene,2005,178
Charlene,2006,190
Charlene,2007,182
Charlene,2008,153
Charlene,2009,142
Charlene,2010,136
Charlene,2011,132
Charlene,2012,133
Charlene,2013,115
Charlene,2014,157
Charles,1880,5359
Charles,1881,4653
Charles,1882,5115
Charles,1883,4844
Charles,1884,4821
Charles,1885,4623
Charles,1886,4555
Charles,1887,4064
Charles,1888,4619
Charles,1889,4227
Charles,1890,4091
Charles,1891,3669
Charles,1892,4348
Charles,1893,3746
Charles,1894,3814
Charles,1895,3660
Charles,1896,3649
Charles,1897,3361
Charles,1898,3576
Charles,1899,3170
Charles,1900,4129
Charles,1901,3072
Charles,1902,3386
Charles,1903,3231
Charles,1904,3430
Charles,1905,3630
Charles,1906,3631
Charles,1907,3904
Charles,1908,3959
Charles,1909,4059
Charles,1910,4817
Charles,1911,5765
Charles,1912,11137
Charles,1913,13238
Charles,1914,17013
Charles,1915,22060
Charles,1916,23736
Charles,1917,24269
Charles,1918,27066
Charles,1919,25323
Charles,1920,28477
Charles,1921,29418
Charles,1922,29043
Charles,1923,29118
Charles,1924,30641
Charles,1925,29806
Charles,1926,29745
Charles,1927,32238
Charles,1928,31513
Charles,1929,30187
Charles,1930,32090
Charles,1931,30128
Charles,1932,31285
Charles,1933,29191
Charles,1934,29956
Charles,1935,30117
Charles,1936,29216
Charles,1937,30688
Charles,1938,31277
Charles,1939,30931
Charles,1940,31818
Charles,1941,32883
Charles,1942,36006
Charles,1943,36800
Charles,1944,34786
Charles,1945,32587
Charles,1946,38328
Charles,1947,40911
Charles,1948,38834
Charles,1949,40183
Charles,1950,39259
Charles,1951,39499
Charles,1952,39005
Charles,1953,38496
Charles,1954,37564
Charles,1955,35472
Charles,1956,35366
Charles,1957,34406
Charles,1958,32364
Charles,1959,30917
Charles,1960,29824
Charles,1961,29309
Charles,1962,27710
Charles,1963,26936
Charles,1964,26031
Charles,1965,23629
Charles,1966,22400
Charles,1967,21418
Charles,1968,21706
Charles,1969,21819
Charles,1970,22578
Charles,1971,19997
Charles,1972,17103
Charles,1973,15873
Charles,1974,15259
Charles,1975,14706
Charles,1976,14040
Charles,1977,14833
Charles,1978,14970
Charles,1979,14958
Charles,1980,15073
Charles,1981,14531
Charles,1982,14427
Charles,1983,13330
Charles,1984,13051
Charles,1985,12996
Charles,1986,12704
Charles,1987,12246
Charles,1988,12188
Charles,1989,12304
Charles,1990,12032
Charles,1991,11368
Charles,1992,10496
Charles,1993,9883
Charles,1994,9034
Charles,1995,8496
Charles,1996,8266
Charles,1997,7670
Charles,1998,7857
Charles,1999,7535
Charles,2000,7538
Charles,2001,7299
Charles,2002,7210
Charles,2003,7700
Charles,2004,7702
Charles,2005,7940
Charles,2006,8019
Charles,2007,7460
Charles,2008,7295
Charles,2009,7277
Charles,2010,7098
Charles,2011,6981
Charles,2012,6934
Charles,2013,7009
Charles,2014,7284
Charlie,1880,730
Charlie,1881,673
Charlie,1882,759
Charlie,1883,653
Charlie,1884,753
Charlie,1885,714
Charlie,1886,734
Charlie,1887,653
Charlie,1888,809
Charlie,1889,696
Charlie,1890,809
Charlie,1891,723
Charlie,1892,780
Charlie,1893,701
Charlie,1894,721
Charlie,1895,784
Charlie,1896,728
Charlie,1897,737
Charlie,1898,751
Charlie,1899,711
Charlie,1900,1151
Charlie,1901,682
Charlie,1902,796
Charlie,1903,776
Charlie,1904,767
Charlie,1905,840
Charlie,1906,772
Charlie,1907,836
Charlie,1908,783
Charlie,1909,872
Charlie,1910,1172
Charlie,1911,1022
Charlie,1912,1525
Charlie,1913,1694
Charlie,1914,2007
Charlie,1915,2319
Charlie,1916,2534
Charlie,1917,2688
Charlie,1918,2922
Charlie,1919,3089
Charlie,1920,2983
Charlie,1921,2712
Charlie,1922,2833
Charlie,1923,2657
Charlie,1924,2680
Charlie,1925,2760
Charlie,1926,2644
Charlie,1927,2714
Charlie,1928,2650
Charlie,1929,2371
Charlie,1930,2293
Charlie,1931,2132
Charlie,1932,2289
Charlie,1933,2137
Charlie,1934,2029
Charlie,1935,2051
Charlie,1936,1969
Charlie,1937,1916
Charlie,1938,1942
Charlie,1939,1883
Charlie,1940,1898
Charlie,1941,1868
Charlie,1942,1989
Charlie,1943,1970
Charlie,1944,2011
Charlie,1945,1835
Charlie,1946,1899
Charlie,1947,2028
Charlie,1948,2015
Charlie,1949,1943
Charlie,1950,1779
Charlie,1951,1784
Charlie,1952,1752
Charlie,1953,1612
Charlie,1954,1533
Charlie,1955,1510
Charlie,1956,1604
Charlie,1957,1526
Charlie,1958,1483
Charlie,1959,1466
Charlie,1960,1290
Charlie,1961,1265
Charlie,1962,1265
Charlie,1963,1208
Charlie,1964,1103
Charlie,1965,995
Charlie,1966,866
Charlie,1967,838
Charlie,1968,764
Charlie,1969,794
Charlie,1970,790
Charlie,1971,707
Charlie,1972,650
Charlie,1973,633
Charlie,1974,572
Charlie,1975,590
Charlie,1976,624
Charlie,1977,690
Charlie,1978,720
Charlie,1979,768
Charlie,1980,667
Charlie,1981,676
Charlie,1982,574
Charlie,1983,595
Charlie,1984,610
Charlie,1985,628
Charlie,1986,643
Charlie,1987,642
Charlie,1988,620
Charlie,1989,607
Charlie,1990,655
Charlie,1991,647
Charlie,1992,578
Charlie,1993,544
Charlie,1994,558
Charlie,1995,627
Charlie,1996,595
Charlie,1997,604
Charlie,1998,627
Charlie,1999,684
Charlie,2000,657
Charlie,2001,691
Charlie,2002,769
Charlie,2003,883
Charlie,2004,1034
Charlie,2005,1189
Charlie,2006,1286
Charlie,2007,1319
Charlie,2008,1492
Charlie,2009,1743
Charlie,2010,2098
Charlie,2011,2372
Charlie,2012,2576
Charlie,2013,2877
Charlie,2014,3102
Charlotte,1880,237
Charlotte,1881,227
Charlotte,1882,257
Charlotte,1883,291
Charlotte,1884,344
Charlotte,1885,317
Charlotte,1886,368
Charlotte,1887,351
Charlotte,1888,464
Charlotte,1889,455
Charlotte,1890,417
Charlotte,1891,387
Charlotte,1892,486
Charlotte,1893,476
Charlotte,1894,484
Charlotte,1895,472
Charlotte,1896,492
Charlotte,1897,492
Charlotte,1898,569
Charlotte,1899,496
Charlotte,1900,602
Charlotte,1901,503
Charlotte,1902,524
Charlotte,1903,504
Charlotte,1904,554
Charlotte,1905,614
Charlotte,1906,619
Charlotte,1907,671
Charlotte,1908,766
Charlotte,1909,841
Charlotte,1910,896
Charlotte,1911,960
Charlotte,1912,1375
Charlotte,1913,1603
Charlotte,1914,2013
Charlotte,1915,2763
Charlotte,1916,3001
Charlotte,1917,3241
Charlotte,1918,3382
Charlotte,1919,3366
Charlotte,1920,3628
Charlotte,1921,3594
Charlotte,1922,3583
Charlotte,1923,3596
Charlotte,1924,3624
Charlotte,1925,3557
Charlotte,1926,3523
Charlotte,1927,3683
Charlotte,1928,3483
Charlotte,1929,3552
Charlotte,1930,3414
Charlotte,1931,3412
Charlotte,1932,3372
Charlotte,1933,3126
Charlotte,1934,3438
Charlotte,1935,3484
Charlotte,1936,3568
Charlotte,1937,3555
Charlotte,1938,3643
Charlotte,1939,3754
Charlotte,1940,4304
Charlotte,1941,4580
Charlotte,1942,5045
Charlotte,1943,5504
Charlotte,1944,4947
Charlotte,1945,4543
Charlotte,1946,4986
Charlotte,1947,5400
Charlotte,1948,5180
Charlotte,1949,5154
Charlotte,1950,4744
Charlotte,1951,4651
Charlotte,1952,4211
Charlotte,1953,3820
Charlotte,1954,3768
Charlotte,1955,3340
Charlotte,1956,3275
Charlotte,1957,3265
Charlotte,1958,3022
Charlotte,1959,2976
Charlotte,1960,2793
Charlotte,1961,2940
Charlotte,1962,2691
Charlotte,1963,2596
Charlotte,1964,2428
Charlotte,1965,2481
Charlotte,1966,2306
Charlotte,1967,2031
Charlotte,1968,2008
Charlotte,1969,2036
Charlotte,1970,1998
Charlotte,1971,1743
Charlotte,1972,1537
Charlotte,1973,1328
Charlotte,1974,1263
Charlotte,1975,1086
Charlotte,1976,956
Charlotte,1977,939
Charlotte,1978,830
Charlotte,1979,856
Charlotte,1980,854
Charlotte,1981,833
Charlotte,1982,791
Charlotte,1983,835
Charlotte,1984,791
Charlotte,1985,948
Charlotte,1986,860
Charlotte,1987,820
Charlotte,1988,857
Charlotte,1989,902
Charlotte,1990,959
Charlotte,1991,976
Charlotte,1992,962
Charlotte,1993,944
Charlotte,1994,940
Charlotte,1995,997
Charlotte,1996,944
Charlotte,1997,954
Charlotte,1998,996
Charlotte,1999,1002
Charlotte,2000,1104
Charlotte,2001,1378
Charlotte,2002,1602
Charlotte,2003,1763
Charlotte,2004,1993
Charlotte,2005,2446
Charlotte,2006,2778
Charlotte,2007,3326
Charlotte,2008,3666
Charlotte,2009,4182
Charlotte,2010,5359
Charlotte,2011,6418
Charlotte,2012,7473
Charlotte,2013,9284
Charlotte,2014,10055
Chase,1885,5
Chase,1890,5
Chase,1912,8
Chase,1914,6
Chase,1915,10
Chase,1917,8
Chase,1918,7
Chase,1919,7
Chase,1920,5
Chase,1921,6
Chase,1922,11
Chase,1923,6
Chase,1924,8
Chase,1925,8
Chase,1926,8
Chase,1927,7
Chase,1928,7
Chase,1930,5
Chase,1931,5
Chase,1932,5
Chase,1933,7
Chase,1936,5
Chase,1938,5
Chase,1939,11
Chase,1940,9
Chase,1942,5
Chase,1943,11
Chase,1945,6
Chase,1947,7
Chase,1948,8
Chase,1949,13
Chase,1950,9
Chase,1951,9
Chase,1952,10
Chase,1954,9
Chase,1955,11
Chase,1956,8
Chase,1957,11
Chase,1958,8
Chase,1959,13
Chase,1960,13
Chase,1961,18
Chase,1962,11
Chase,1963,17
Chase,1964,18
Chase,1965,32
Chase,1966,19
Chase,1967,27
Chase,1968,33
Chase,1969,31
Chase,1970,54
Chase,1971,71
Chase,1972,93
Chase,1973,128
Chase,1974,135
Chase,1975,138
Chase,1976,144
Chase,1977,149
Chase,1978,147
Chase,1979,160
Chase,1980,185
Chase,1981,208
Chase,1982,956
Chase,1983,1842
Chase,1984,2122
Chase,1985,2161
Chase,1986,1982
Chase,1987,2088
Chase,1988,2346
Chase,1989,2901
Chase,1990,3196
Chase,1991,3262
Chase,1992,3045
Chase,1993,3058
Chase,1994,3269
Chase,1995,4019
Chase,1996,5213
Chase,1997,5192
Chase,1998,5778
Chase,1999,5359
Chase,2000,5558
Chase,2001,5343
Chase,2002,4977
Chase,2003,5168
Chase,2004,5394
Chase,2005,5351
Chase,2006,5911
Chase,2007,6296
Chase,2008,7123
Chase,2009,7482
Chase,2010,6513
Chase,2011,6249
Chase,2012,5762
Chase,2013,5600
Chase,2014,5394
Chelsea,1910,5
Chelsea,1914,5
Chelsea,1915,7
Chelsea,1916,7
Chelsea,1918,13
Chelsea,1919,12
Chelsea,1920,5
Chelsea,1922,7
Chelsea,1924,6
Chelsea,1925,6
Chelsea,1926,5
Chelsea,1927,7
Chelsea,1930,10
Chelsea,1932,5
Chelsea,1935,5
Chelsea,1942,5
Chelsea,1944,5
Chelsea,1950,6
Chelsea,1952,5
Chelsea,1954,7
Chelsea,1956,5
Chelsea,1957,6
Chelsea,1959,7
Chelsea,1960,9
Chelsea,1961,5
Chelsea,1963,6
Chelsea,1964,8
Chelsea,1965,7
Chelsea,1966,8
Chelsea,1967,6
Chelsea,1968,42
Chelsea,1969,201
Chelsea,1970,226
Chelsea,1971,202
Chelsea,1972,217
Chelsea,1973,241
Chelsea,1974,377
Chelsea,1975,356
Chelsea,1976,448
Chelsea,1977,482
Chelsea,1978,512
Chelsea,1979,450
Chelsea,1980,546
Chelsea,1981,541
Chelsea,1982,1723
Chelsea,1983,2718
Chelsea,1984,3547
Chelsea,1985,3632
Chelsea,1986,3770
Chelsea,1987,6653
Chelsea,1988,8911
Chelsea,1989,11296
Chelsea,1990,12815
Chelsea,1991,13542
Chelsea,1992,16196
Chelsea,1993,11308
Chelsea,1994,7727
Chelsea,1995,6774
Chelsea,1996,5874
Chelsea,1997,4467
Chelsea,1998,3525
Chelsea,1999,2733
